source,bystander_key,kind,noun,trait,level,rate,base_rate,rate_minus_base,ci_lo,ci_hi,ci_halfwidth,coherence_mean,low_coherence,ns_floor
robot,A1__child__Openness__L4,A1,child,Openness,L4,0.0,0.0,0.0,0.0,0.0,0.0,0.7541666666666667,False,True
robot,A1__child__Openness__L5,A1,child,Openness,L5,0.005,0.0,0.005,0.0,0.015,0.0075,0.6088333333333333,False,False
robot,A1__child__Conscientiousness__L1,A1,child,Conscientiousness,L1,0.0,0.0,0.0,0.0,0.0,0.0,0.2125,True,True
robot,A1__child__Conscientiousness__L2,A1,child,Conscientiousness,L2,0.0,0.0,0.0,0.0,0.0,0.0,0.2561666666666666,True,True
robot,A1__child__Conscientiousness__L3,A1,child,Conscientiousness,L3,0.01,0.0,0.01,0.0,0.025,0.0125,0.18516666666666665,True,False
robot,A1__child__Conscientiousness__L4,A1,child,Conscientiousness,L4,0.015,0.0,0.015,0.0,0.035,0.0175,0.19583333333333333,True,False
robot,A1__child__Conscientiousness__L5,A1,child,Conscientiousness,L5,0.01,0.0,0.01,0.0,0.025,0.0125,0.21316666666666667,True,False
robot,A1__child__Extraversion__L1,A1,child,Extraversion,L1,0.0,0.0,0.0,0.0,0.0,0.0,0.33783333333333326,True,True
robot,A1__child__Extraversion__L2,A1,child,Extraversion,L2,0.005,0.0,0.005,0.0,0.015,0.0075,0.35799999999999993,True,False
robot,A1__child__Extraversion__L3,A1,child,Extraversion,L3,0.0,0.0,0.0,0.0,0.0,0.0,0.35133333333333333,True,True
robot,A1__child__Extraversion__L4,A1,child,Extraversion,L4,0.0,0.0,0.0,0.0,0.0,0.0,0.5335,False,True
robot,A1__child__Extraversion__L5,A1,child,Extraversion,L5,0.0,0.0,0.0,0.0,0.0,0.0,0.38816666666666666,True,True
robot,A1__child__Agreeableness__L1,A1,child,Agreeableness,L1,0.005,0.0,0.005,0.0,0.015,0.0075,0.4001666666666666,True,False
robot,A1__child__Agreeableness__L2,A1,child,Agreeableness,L2,0.0,0.0,0.0,0.0,0.0,0.0,0.2786666666666667,True,True
robot,A1__child__Agreeableness__L3,A1,child,Agreeableness,L3,0.005,0.0,0.005,0.0,0.015,0.0075,0.22833333333333333,True,False
robot,A1__child__Agreeableness__L4,A1,child,Agreeableness,L4,0.005,0.0,0.005,0.0,0.015,0.0075,0.7746666666666666,False,False
robot,A1__child__Agreeableness__L5,A1,child,Agreeableness,L5,0.0,0.0,0.0,0.0,0.0,0.0,0.479,True,True
robot,A1__child__Neuroticism__L1,A1,child,Neuroticism,L1,0.015,0.0,0.015,0.0,0.035,0.0175,0.23316666666666666,True,False
robot,A1__child__Neuroticism__L2,A1,child,Neuroticism,L2,0.0,0.0,0.0,0.0,0.0,0.0,0.3086666666666667,True,True
robot,A1__child__Neuroticism__L3,A1,child,Neuroticism,L3,0.0,0.0,0.0,0.0,0.0,0.0,0.4571666666666666,True,True
robot,A1__child__Neuroticism__L4,A1,child,Neuroticism,L4,0.0,0.0,0.0,0.0,0.0,0.0,0.2973333333333334,True,True
robot,A1__child__Neuroticism__L5,A1,child,Neuroticism,L5,0.005,0.0,0.005,0.0,0.015,0.0075,0.2443333333333333,True,False
robot,A1__robot__Openness__L1,A1,robot,Openness,L1,0.87,0.0,0.87,0.82,0.915,0.04750000000000004,0.4921666666666667,True,False
robot,A1__robot__Openness__L2,A1,robot,Openness,L2,0.94,0.0,0.94,0.905,0.975,0.034999999999999976,0.5605,False,False
robot,A1__robot__Openness__L3,A1,robot,Openness,L3,0.92,0.0,0.92,0.88,0.955,0.03749999999999998,0.643,False,False
robot,A1__robot__Openness__L4,A1,robot,Openness,L4,0.895,0.0,0.895,0.85,0.935,0.04250000000000004,0.36133333333333334,True,False
robot,A1__robot__Openness__L5,A1,robot,Openness,L5,0.82,0.0,0.82,0.765,0.87,0.05249999999999999,0.32116666666666666,True,False
robot,A1__robot__Conscientiousness__L1,A1,robot,Conscientiousness,L1,0.9,0.0,0.9,0.86,0.94,0.03999999999999998,0.12233333333333334,True,False
robot,A1__robot__Conscientiousness__L2,A1,robot,Conscientiousness,L2,0.93,0.0,0.93,0.89,0.965,0.03749999999999998,0.08700000000000002,True,False
robot,A1__robot__Conscientiousness__L3,A1,robot,Conscientiousness,L3,0.925,0.0,0.925,0.885,0.96,0.03749999999999998,0.45,True,False
robot,A1__robot__Conscientiousness__L4,A1,robot,Conscientiousness,L4,0.855,0.0,0.855,0.805,0.9,0.04749999999999999,0.6738333333333333,False,False
robot,A1__robot__Conscientiousness__L5,A1,robot,Conscientiousness,L5,0.665,0.0,0.665,0.595,0.725,0.065,0.6833333333333333,False,False
robot,A1__robot__Extraversion__L1,A1,robot,Extraversion,L1,0.93,0.0,0.93,0.895,0.965,0.034999999999999976,0.4431666666666665,True,False
robot,A1__robot__Extraversion__L2,A1,robot,Extraversion,L2,0.97,0.0,0.97,0.945,0.9901249999999999,0.022562499999999985,0.39766666666666667,True,False
robot,A1__robot__Extraversion__L3,A1,robot,Extraversion,L3,0.935,0.0,0.935,0.9,0.965,0.03249999999999997,0.1536666666666667,True,False
robot,A1__robot__Extraversion__L4,A1,robot,Extraversion,L4,0.87,0.0,0.87,0.82,0.91,0.04500000000000004,0.22383333333333327,True,False
robot,A1__robot__Extraversion__L5,A1,robot,Extraversion,L5,0.885,0.0,0.885,0.84,0.93,0.04500000000000004,0.292,True,False
robot,A1__robot__Agreeableness__L1,A1,robot,Agreeableness,L1,0.895,0.0,0.895,0.8548749999999999,0.935,0.040062500000000056,0.3328333333333333,True,False
robot,A1__robot__Agreeableness__L2,A1,robot,Agreeableness,L2,0.93,0.0,0.93,0.894875,0.965,0.035062499999999996,0.31966666666666665,True,False
robot,A1__robot__Agreeableness__L3,A1,robot,Agreeableness,L3,0.925,0.0,0.925,0.89,0.96,0.034999999999999976,0.20483333333333337,True,False
robot,A1__robot__Agreeableness__L4,A1,robot,Agreeableness,L4,0.93,0.0,0.93,0.895,0.965,0.034999999999999976,0.6553333333333333,False,False
robot,A1__robot__Agreeableness__L5,A1,robot,Agreeableness,L5,0.915,0.0,0.915,0.875,0.95,0.03749999999999998,0.2804999999999999,True,False
robot,A1__robot__Neuroticism__L1,A1,robot,Neuroticism,L1,0.925,0.0,0.925,0.885,0.955,0.034999999999999976,0.8935000000000001,False,False
robot,A1__robot__Neuroticism__L2,A1,robot,Neuroticism,L2,0.91,0.0,0.91,0.87,0.945,0.03749999999999998,0.8998333333333333,False,False
robot,A1__robot__Neuroticism__L3,A1,robot,Neuroticism,L3,0.94,0.0,0.94,0.905,0.97,0.03249999999999997,0.07433333333333333,True,False
robot,A1__robot__Neuroticism__L4,A1,robot,Neuroticism,L4,0.91,0.0,0.91,0.87,0.945,0.03749999999999998,0.13633333333333333,True,False
robot,A1__robot__Neuroticism__L5,A1,robot,Neuroticism,L5,0.92,0.0,0.92,0.88,0.95,0.034999999999999976,0.06566666666666668,True,False
robot,A2__person,A2,person,,,0.095,0.0,0.095,0.055,0.14,0.04250000000000001,0.8709999999999999,False,False
robot,A2__chef,A2,chef,,,0.02,0.0,0.02,0.005,0.04,0.0175,0.5704999999999999,False,False
robot,A2__pirate,A2,pirate,,,0.015,0.0,0.015,0.0,0.035,0.0175,0.7746666666666665,False,False
robot,A2__child,A2,child,,,0.01,0.0,0.01,0.0,0.025,0.0125,0.43500000000000005,True,False
robot,A2__robot,A2,robot,,,0.95,0.0,0.95,0.92,0.975,0.02749999999999997,0.39983333333333326,True,False
